measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,speed_id
GEO02_PNHTI519,10C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,205
GEO02_PNHTI519,11C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,206
GEO02_PNHTI519,12C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,207
GEO02_PNHTI519,19C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,208
GEO02_PNHTI519,20C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,209
GEO02_PNHTI519,21C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,210
GEO02_PNHTI519,22C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,211
GEO02_PNHTI519,23C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,212
GEO02_PNHTI519,24C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,213
GEO02_PNHTI519,7C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,214
GEO02_PNHTI519,8C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,215
GEO02_PNHTI519,9C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,216
GEO02_PNHTI519r,10C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,217
GEO02_PNHTI519r,11C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,218
GEO02_PNHTI519r,12C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,219
GEO02_PNHTI519r,19C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,220
GEO02_PNHTI519r,20C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,221
GEO02_PNHTI519r,21C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,222
GEO02_PNHTI519r,22C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,223
GEO02_PNHTI519r,23C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,224
GEO02_PNHTI519r,24C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,225
GEO02_PNHTI519r,7C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,226
GEO02_PNHTI519r,8C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,227
GEO02_PNHTI519r,9C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,228
GEO02_PNHTI531,10C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,229
GEO02_PNHTI531,11C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,230
GEO02_PNHTI531,12C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,231
GEO02_PNHTI531,19C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,232
GEO02_PNHTI531,20C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,233
GEO02_PNHTI531,21C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,234
GEO02_PNHTI531,22C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,235
GEO02_PNHTI531,23C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,236
GEO02_PNHTI531,24C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,237
GEO02_PNHTI531,7C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,238
GEO02_PNHTI531,8C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,239
GEO02_PNHTI531,9C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,240
GEO02_PNHTI531r,10C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,241
GEO02_PNHTI531r,11C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,242
GEO02_PNHTI531r,12C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,243
GEO02_PNHTI531r,19C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,244
GEO02_PNHTI531r,20C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,245
GEO02_PNHTI531r,21C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,246
GEO02_PNHTI531r,22C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,247
GEO02_PNHTI531r,23C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,248
GEO02_PNHTI531r,24C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,249
GEO02_PNHTI531r,7C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,250
GEO02_PNHTI531r,8C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,251
GEO02_PNHTI531r,9C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,252
GEO02_PNHTI532,10C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,253
GEO02_PNHTI532,11C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,254
GEO02_PNHTI532,12C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,255
GEO02_PNHTI532,19C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,256
GEO02_PNHTI532,20C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,257
GEO02_PNHTI532,21C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,258
GEO02_PNHTI532,22C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,259
GEO02_PNHTI532,23C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,260
GEO02_PNHTI532,24C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,261
GEO02_PNHTI532,7C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,262
GEO02_PNHTI532,8C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,263
GEO02_PNHTI532,9C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,264
GEO02_PNHTI532r,10C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,265
GEO02_PNHTI532r,11C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,266
GEO02_PNHTI532r,12C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,267
GEO02_PNHTI532r,19C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,268
GEO02_PNHTI532r,20C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,269
GEO02_PNHTI532r,21C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,270
GEO02_PNHTI532r,22C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,271
GEO02_PNHTI532r,23C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,272
GEO02_PNHTI532r,24C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,273
GEO02_PNHTI532r,7C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,274
GEO02_PNHTI532r,8C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,275
GEO02_PNHTI532r,9C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,276
GEO02_PNHTI534,10C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,277
GEO02_PNHTI534,11C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,278
GEO02_PNHTI534,12C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,279
GEO02_PNHTI534,19C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,280
GEO02_PNHTI534,20C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,281
GEO02_PNHTI534,21C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,282
GEO02_PNHTI534,22C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,283
GEO02_PNHTI534,23C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,284
GEO02_PNHTI534,24C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,285
GEO02_PNHTI534,7C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,286
GEO02_PNHTI534,8C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,287
GEO02_PNHTI534,9C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,288
GEO02_PNHTI534r,10C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,289
GEO02_PNHTI534r,11C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,290
GEO02_PNHTI534r,12C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,291
GEO02_PNHTI534r,19C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,292
GEO02_PNHTI534r,20C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,293
GEO02_PNHTI534r,21C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,294
GEO02_PNHTI534r,22C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,295
GEO02_PNHTI534r,23C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,296
GEO02_PNHTI534r,24C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,297
GEO02_PNHTI534r,7C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,298
GEO02_PNHTI534r,8C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,299
GEO02_PNHTI534r,9C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,300
GEO02_PNHTI535,10C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,301
GEO02_PNHTI535,11C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,302
GEO02_PNHTI535,12C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,303
GEO02_PNHTI535,7C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,304
GEO02_PNHTI535,8C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,305
GEO02_PNHTI535,9C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,306
GEO02_PNHTI535r,10C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,307
GEO02_PNHTI535r,11C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,308
GEO02_PNHTI535r,12C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,309
GEO02_PNHTI535r,7C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,310
GEO02_PNHTI535r,8C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,311
GEO02_PNHTI535r,9C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,312
GEO02_PNHTI536,10C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,313
GEO02_PNHTI536,11C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,314
GEO02_PNHTI536,12C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,315
GEO02_PNHTI536,7C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,316
GEO02_PNHTI536,8C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,317
GEO02_PNHTI536,9C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,318
GEO02_PNHTI536r,10C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,319
GEO02_PNHTI536r,11C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,320
GEO02_PNHTI536r,12C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,321
GEO02_PNHTI536r,7C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,322
GEO02_PNHTI536r,8C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,323
GEO02_PNHTI536r,9C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,324
GEO02_PNHTI537,10C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,325
GEO02_PNHTI537,11C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,326
GEO02_PNHTI537,12C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,327
GEO02_PNHTI537,7C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,328
GEO02_PNHTI537,8C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,329
GEO02_PNHTI537,9C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,330
GEO02_PNHTI537r,10C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,331
GEO02_PNHTI537r,11C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,332
GEO02_PNHTI537r,12C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,333
GEO02_PNHTI537r,7C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,334
GEO02_PNHTI537r,8C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,335
GEO02_PNHTI537r,9C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,336
GEO02_PNHTI538,10C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,337
GEO02_PNHTI538,11C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,338
GEO02_PNHTI538,12C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,339
GEO02_PNHTI538,7C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,340
GEO02_PNHTI538,8C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,341
GEO02_PNHTI538,9C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,342
GEO02_PNHTI538r,10C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,343
GEO02_PNHTI538r,11C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,344
GEO02_PNHTI538r,12C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,345
GEO02_PNHTI538r,7C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,346
GEO02_PNHTI538r,8C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,347
GEO02_PNHTI538r,9C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,348
GEO02_PNHTI539,10C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,349
GEO02_PNHTI539,11C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,350
GEO02_PNHTI539,12C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,351
GEO02_PNHTI539,7C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,352
GEO02_PNHTI539,8C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,353
GEO02_PNHTI539,9C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,354
GEO02_PNHTI539r,10C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,355
GEO02_PNHTI539r,11C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,356
GEO02_PNHTI539r,12C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,357
GEO02_PNHTI539r,7C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,358
GEO02_PNHTI539r,8C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,359
GEO02_PNHTI539r,9C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,360
GEO02_PNHTI541,10C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,361
GEO02_PNHTI541,11C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,362
GEO02_PNHTI541,12C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,363
GEO02_PNHTI541,7C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,364
GEO02_PNHTI541,8C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,365
GEO02_PNHTI541,9C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,366
GEO02_PNHTI541r,10C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,367
GEO02_PNHTI541r,11C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,368
GEO02_PNHTI541r,12C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,369
GEO02_PNHTI541r,7C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,370
GEO02_PNHTI541r,8C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,371
GEO02_PNHTI541r,9C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,372
GEO02_PNHTI542,10C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,373
GEO02_PNHTI542,11C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,374
GEO02_PNHTI542,12C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,375
GEO02_PNHTI542,7C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,376
GEO02_PNHTI542,8C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,377
GEO02_PNHTI542,9C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,378
GEO02_PNHTI542r,10C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,379
GEO02_PNHTI542r,11C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,380
GEO02_PNHTI542r,12C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,381
GEO02_PNHTI542r,7C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,382
GEO02_PNHTI542r,8C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,383
GEO02_PNHTI542r,9C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,384
GEO02_PNHTI543,10C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,385
GEO02_PNHTI543,11C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,386
GEO02_PNHTI543,12C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,387
GEO02_PNHTI543,7C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,388
GEO02_PNHTI543,8C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,389
GEO02_PNHTI543,9C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,390
GEO02_PNHTI543r,10C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,391
GEO02_PNHTI543r,11C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,392
GEO02_PNHTI543r,12C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,393
GEO02_PNHTI543r,19C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,394
GEO02_PNHTI543r,20C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,395
GEO02_PNHTI543r,21C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,396
GEO02_PNHTI543r,22C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,397
GEO02_PNHTI543r,23C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,398
GEO02_PNHTI543r,24C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,399
GEO02_PNHTI543r,7C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,400
GEO02_PNHTI543r,8C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,401
GEO02_PNHTI543r,9C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,402
GEO02_PNHTI545,10C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,403
GEO02_PNHTI545,11C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,404
GEO02_PNHTI545,12C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,405
GEO02_PNHTI545,7C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,406
GEO02_PNHTI545,8C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,407
GEO02_PNHTI545,9C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,408
