measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,intensity_id
GEO02_PNHTI519,15C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,207
GEO02_PNHTI519,16C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,208
GEO02_PNHTI519,17C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,209
GEO02_PNHTI519,18C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,210
GEO02_PNHTI519,1C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,211
GEO02_PNHTI519,2C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,212
GEO02_PNHTI519,3C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,213
GEO02_PNHTI519,4C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,214
GEO02_PNHTI519,5C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,215
GEO02_PNHTI519,6C,N205 na kr N232 ri afslag Vijfhuizen (Floriade) thv hmp 16.3,52.3513,4.69689,8189,positive,216
GEO02_PNHTI519r,13C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,217
GEO02_PNHTI519r,14C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,218
GEO02_PNHTI519r,15C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,219
GEO02_PNHTI519r,16C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,220
GEO02_PNHTI519r,17C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,221
GEO02_PNHTI519r,18C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,222
GEO02_PNHTI519r,1C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,223
GEO02_PNHTI519r,2C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,224
GEO02_PNHTI519r,3C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,225
GEO02_PNHTI519r,4C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,226
GEO02_PNHTI519r,5C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,227
GEO02_PNHTI519r,6C,N205 na afslag Vijfhuizen (Floriade) ri kr N232 thv hmp 15.7,52.3513,4.69689,8188,negative,228
GEO02_PNHTI531,13C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,229
GEO02_PNHTI531,14C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,230
GEO02_PNHTI531,15C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,231
GEO02_PNHTI531,16C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,232
GEO02_PNHTI531,17C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,233
GEO02_PNHTI531,18C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,234
GEO02_PNHTI531,1C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,235
GEO02_PNHTI531,2C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,236
GEO02_PNHTI531,3C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,237
GEO02_PNHTI531,4C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,238
GEO02_PNHTI531,5C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,239
GEO02_PNHTI531,6C,N208 na afrit A208 ri afrit N208 thv hmp 54.8,52.4188,4.64372,8205,positive,240
GEO02_PNHTI531r,13C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,241
GEO02_PNHTI531r,14C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,242
GEO02_PNHTI531r,15C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,243
GEO02_PNHTI531r,16C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,244
GEO02_PNHTI531r,17C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,245
GEO02_PNHTI531r,18C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,246
GEO02_PNHTI531r,1C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,247
GEO02_PNHTI531r,2C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,248
GEO02_PNHTI531r,3C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,249
GEO02_PNHTI531r,4C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,250
GEO02_PNHTI531r,5C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,251
GEO02_PNHTI531r,6C,A208 naar Haarlem na afrit Santpoort-Noord ri afrit Haarlem thv hmp 54.8,52.4187,4.64372,8207,negative,252
GEO02_PNHTI532,13C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,253
GEO02_PNHTI532,14C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,254
GEO02_PNHTI532,15C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,255
GEO02_PNHTI532,16C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,256
GEO02_PNHTI532,17C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,257
GEO02_PNHTI532,18C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,258
GEO02_PNHTI532,1C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,259
GEO02_PNHTI532,2C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,260
GEO02_PNHTI532,3C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,261
GEO02_PNHTI532,4C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,262
GEO02_PNHTI532,5C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,263
GEO02_PNHTI532,6C,A208 naar Velsen na afrit Santpoort-Noord ri afrit Velserbroek thv hmp 56.3,52.4319,4.64746,8207,positive,264
GEO02_PNHTI532r,13C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,265
GEO02_PNHTI532r,14C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,266
GEO02_PNHTI532r,15C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,267
GEO02_PNHTI532r,16C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,268
GEO02_PNHTI532r,17C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,269
GEO02_PNHTI532r,18C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,270
GEO02_PNHTI532r,1C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,271
GEO02_PNHTI532r,2C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,272
GEO02_PNHTI532r,3C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,273
GEO02_PNHTI532r,4C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,274
GEO02_PNHTI532r,5C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,275
GEO02_PNHTI532r,6C,A208 naar Haarlem na afrit Velserbroek ri afrit Santpoort-Noord thv hmp 56.3,52.432,4.64708,8209,negative,276
GEO02_PNHTI534,13C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,277
GEO02_PNHTI534,14C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,278
GEO02_PNHTI534,15C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,279
GEO02_PNHTI534,16C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,280
GEO02_PNHTI534,17C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,281
GEO02_PNHTI534,18C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,282
GEO02_PNHTI534,1C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,283
GEO02_PNHTI534,2C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,284
GEO02_PNHTI534,3C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,285
GEO02_PNHTI534,4C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,286
GEO02_PNHTI534,5C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,287
GEO02_PNHTI534,6C,N231 na kr N196 ri afslag Bloemenveiling thv hmp 21.0,52.2563,4.78288,11451,positive,288
GEO02_PNHTI534r,13C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,289
GEO02_PNHTI534r,14C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,290
GEO02_PNHTI534r,15C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,291
GEO02_PNHTI534r,16C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,292
GEO02_PNHTI534r,17C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,293
GEO02_PNHTI534r,18C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,294
GEO02_PNHTI534r,1C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,295
GEO02_PNHTI534r,2C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,296
GEO02_PNHTI534r,3C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,297
GEO02_PNHTI534r,4C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,298
GEO02_PNHTI534r,5C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,299
GEO02_PNHTI534r,6C,N231 na afslag Bloemenveiling ri kr N196 thv hmp 21.0,52.2563,4.78288,11452,negative,300
GEO02_PNHTI535,1C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,301
GEO02_PNHTI535,2C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,302
GEO02_PNHTI535,3C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,303
GEO02_PNHTI535,4C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,304
GEO02_PNHTI535,5C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,305
GEO02_PNHTI535,6C,N231 na kr N201 ri afslag Amstelveen thv hmp 23.0,52.2685,4.80288,22035,positive,306
GEO02_PNHTI535r,1C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,307
GEO02_PNHTI535r,2C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,308
GEO02_PNHTI535r,3C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,309
GEO02_PNHTI535r,4C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,310
GEO02_PNHTI535r,5C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,311
GEO02_PNHTI535r,6C,N231 na afslag Amstelveen ri kr N201 thv hmp 23.0,52.2685,4.80288,11453,negative,312
GEO02_PNHTI536,1C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,313
GEO02_PNHTI536,2C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,314
GEO02_PNHTI536,3C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,315
GEO02_PNHTI536,4C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,316
GEO02_PNHTI536,5C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,317
GEO02_PNHTI536,6C,N231 na afslag Schinkelpolder ri kr N232 thv hmp 27.4,52.3026,4.81213,11456,positive,318
GEO02_PNHTI536r,1C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,319
GEO02_PNHTI536r,2C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,320
GEO02_PNHTI536r,3C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,321
GEO02_PNHTI536r,4C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,322
GEO02_PNHTI536r,5C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,323
GEO02_PNHTI536r,6C,N231 na kr N232 ri afslag Schinkelpolder thv hmp 27.4,52.3026,4.81213,11454,negative,324
GEO02_PNHTI537,1C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,325
GEO02_PNHTI537,2C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,326
GEO02_PNHTI537,3C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,327
GEO02_PNHTI537,4C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,328
GEO02_PNHTI537,5C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,329
GEO02_PNHTI537,6C,N232 na aansl Industrieterrein De Liede ri aansl Vijfhuizen thv hmp 21.4,52.3699,4.67941,11472,negative,330
GEO02_PNHTI537r,1C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,331
GEO02_PNHTI537r,2C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,332
GEO02_PNHTI537r,3C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,333
GEO02_PNHTI537r,4C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,334
GEO02_PNHTI537r,5C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,335
GEO02_PNHTI537r,6C,N232 na aansl Vijfhuizen ri aansl Industrieterrein De Liede thv hmp 21.4,52.3699,4.67941,11471,positive,336
GEO02_PNHTI538,1C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,337
GEO02_PNHTI538,2C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,338
GEO02_PNHTI538,3C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,339
GEO02_PNHTI538,4C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,340
GEO02_PNHTI538,5C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,341
GEO02_PNHTI538,6C,N232 na kr N205 ri kr N519 thv hmp 24.3,52.3647,4.71708,11481,positive,342
GEO02_PNHTI538r,1C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,343
GEO02_PNHTI538r,2C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,344
GEO02_PNHTI538r,3C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,345
GEO02_PNHTI538r,4C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,346
GEO02_PNHTI538r,5C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,347
GEO02_PNHTI538r,6C,N232 na kr N519 ri kr N205 thv hmp 24.3,52.3647,4.71708,11473,negative,348
GEO02_PNHTI539,1C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,349
GEO02_PNHTI539,2C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,350
GEO02_PNHTI539,3C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,351
GEO02_PNHTI539,4C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,352
GEO02_PNHTI539,5C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,353
GEO02_PNHTI539,6C,N232 na kr N520 ri kr N519 thv hmp 26.4,52.3522,4.74063,11475,negative,354
GEO02_PNHTI539r,1C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,355
GEO02_PNHTI539r,2C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,356
GEO02_PNHTI539r,3C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,357
GEO02_PNHTI539r,4C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,358
GEO02_PNHTI539r,5C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,359
GEO02_PNHTI539r,6C,N232 na kr N519 ri kr N520 thv hmp 26.4,52.3522,4.74063,11473,positive,360
GEO02_PNHTI541,1C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,361
GEO02_PNHTI541,2C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,362
GEO02_PNHTI541,3C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,363
GEO02_PNHTI541,4C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,364
GEO02_PNHTI541,5C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,365
GEO02_PNHTI541,6C,N232 na afrit A9 ri aansl Industrieterrein Schuilhoeve thv hmp 30.0,52.3309,4.78027,11477,positive,366
GEO02_PNHTI541r,1C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,367
GEO02_PNHTI541r,2C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,368
GEO02_PNHTI541r,3C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,369
GEO02_PNHTI541r,4C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,370
GEO02_PNHTI541r,5C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,371
GEO02_PNHTI541r,6C,N232 na aansl Industrieterrein Schuilhoeve ri afrit A9 thv hmp 30.0,52.3309,4.78027,11482,negative,372
GEO02_PNHTI542,1C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,373
GEO02_PNHTI542,2C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,374
GEO02_PNHTI542,3C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,375
GEO02_PNHTI542,4C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,376
GEO02_PNHTI542,5C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,377
GEO02_PNHTI542,6C,A9 naar Amstelveen na afrit 6 ri afrit 5 thv hmp 30.4,52.3063,4.83181,10575,negative,378
GEO02_PNHTI542r,1C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,379
GEO02_PNHTI542r,2C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,380
GEO02_PNHTI542r,3C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,381
GEO02_PNHTI542r,4C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,382
GEO02_PNHTI542r,5C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,383
GEO02_PNHTI542r,6C,A9 naar Alkmaar na afrit 5 ri afrit 6 thv hmp 30.4,52.3062,4.83182,10573,positive,384
GEO02_PNHTI543,1C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,385
GEO02_PNHTI543,2C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,386
GEO02_PNHTI543,3C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,387
GEO02_PNHTI543,4C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,388
GEO02_PNHTI543,5C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,389
GEO02_PNHTI543,6C,N235 na afslag Purmerend ri aansl N247 thv hmp 0.4,52.4245,4.95108,11542,negative,390
GEO02_PNHTI543r,13C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,391
GEO02_PNHTI543r,14C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,392
GEO02_PNHTI543r,15C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,393
GEO02_PNHTI543r,16C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,394
GEO02_PNHTI543r,17C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,395
GEO02_PNHTI543r,18C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,396
GEO02_PNHTI543r,1C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,397
GEO02_PNHTI543r,2C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,398
GEO02_PNHTI543r,3C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,399
GEO02_PNHTI543r,4C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,400
GEO02_PNHTI543r,5C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,401
GEO02_PNHTI543r,6C,N235 na aansl N247 ri afslag Purmerend thv hmp 0.4,52.4245,4.95108,11541,positive,402
GEO02_PNHTI545,1C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,403
GEO02_PNHTI545,2C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,404
GEO02_PNHTI545,3C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,405
GEO02_PNHTI545,4C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,406
GEO02_PNHTI545,5C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,407
GEO02_PNHTI545,6C,N236 na afrit A9 ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11551,positive,408
GEO02_PNHTI545r,1C,N236 na afslag Driemond ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11560,negative,409
GEO02_PNHTI545r,2C,N236 na afslag Driemond ri afslag Diemen.Driemond thv hmp 3.0,52.312,4.99871,11560,negative,410
