filename,situationNumber,situationRecordNumber,situationRecordCreationTime,situationRecordVersionTime,probabilityOfOccurrence,sourceName,validityStatus,validity_overallStartTime,validity_overallEndTime,location_locationForDisplay_latitude,location_locationForDisplay_longitude,location_carriageway,management_lifeCycleManagement_cancel,operatorActionStatus
20160601005824.xml,1,2,2016-05-31T22:58:18Z,2016-05-31T22:58:16Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:58:16Z,2016-05-31T23:30:00Z,51.921978,4.3469677,mainCarriageway,,implemented
20160601005824.xml,1,3,2016-05-31T22:58:18Z,2016-05-31T22:58:16Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:58:16Z,2016-05-31T23:30:00Z,51.921978,4.3469677,mainCarriageway,,implemented
20160601010015.xml,1,1,2016-05-11T11:43:27Z,2016-05-13T14:36:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T02:00:00Z,50.917477,5.893872,entrySlipRoad,,approved
20160601010015.xml,1,2,2016-05-11T11:43:27Z,2016-05-13T14:36:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T02:00:00Z,50.917477,5.893872,entrySlipRoad,,approved
20160601010015.xml,1,3,2016-05-11T11:43:27Z,2016-05-13T14:36:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T02:00:00Z,50.92355,5.8893733,entrySlipRoad,,approved
20160601010015.xml,2,1,2016-05-26T09:51:43Z,2016-05-26T12:11:52Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T00:00:00Z,52.097874,5.067964,mainCarriageway,,approved
20160601010015.xml,2,2,2016-05-26T09:51:43Z,2016-05-26T12:11:52Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T00:00:00Z,52.097874,5.067964,mainCarriageway,,approved
20160601010015.xml,2,3,2016-05-26T09:51:43Z,2016-05-26T12:11:52Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T00:00:00Z,52.097874,5.067964,mainCarriageway,,approved
20160601010015.xml,3,1,2016-03-29T09:48:20Z,2016-03-29T09:49:44Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-05-31T23:00:00Z,52.289745,6.916902,mainCarriageway,true,approved
20160601010015.xml,3,2,2016-03-29T09:48:20Z,2016-03-29T09:49:44Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-05-31T23:00:00Z,52.289745,6.916902,mainCarriageway,true,approved
20160601010015.xml,3,3,2016-03-29T09:48:20Z,2016-03-29T09:49:44Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-05-31T23:00:00Z,52.286976,6.9287825,entrySlipRoad,true,approved
20160601010015.xml,4,1,2016-05-11T10:51:19Z,2016-05-13T14:29:27Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T20:30:00Z,2016-05-31T23:00:00Z,51.08662,5.8327866,mainCarriageway,true,approved
20160601010015.xml,4,2,2016-05-11T10:51:19Z,2016-05-13T14:29:27Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T20:30:00Z,2016-05-31T23:00:00Z,51.08662,5.8327866,mainCarriageway,true,approved
20160601010015.xml,4,3,2016-05-11T10:51:19Z,2016-05-13T14:29:27Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T20:30:00Z,2016-05-31T23:00:00Z,51.08662,5.8327866,mainCarriageway,true,approved
20160601010035.xml,1,1,2016-05-11T10:55:21Z,2016-05-31T23:00:26Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:27Z,2016-06-01T00:30:00Z,51.08662,5.8327866,mainCarriageway,,implemented
20160601010035.xml,1,2,2016-05-11T10:55:21Z,2016-05-31T23:00:26Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:27Z,2016-06-01T00:30:00Z,51.08662,5.8327866,mainCarriageway,,implemented
20160601010035.xml,1,3,2016-05-11T10:55:21Z,2016-05-31T23:00:26Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:27Z,2016-06-01T00:30:00Z,51.08662,5.8327866,mainCarriageway,,implemented
20160601010143.xml,1,1,2016-05-26T09:51:43Z,2016-05-31T23:01:32Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:01:32Z,2016-06-01T00:00:00Z,52.097874,5.067964,mainCarriageway,,implemented
20160601010143.xml,1,2,2016-05-26T09:51:43Z,2016-05-31T23:01:32Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:01:32Z,2016-06-01T00:00:00Z,52.097874,5.067964,mainCarriageway,,implemented
20160601010143.xml,1,3,2016-05-26T09:51:43Z,2016-05-31T23:01:32Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:01:32Z,2016-06-01T00:00:00Z,52.097874,5.067964,mainCarriageway,,implemented
20160601010158.xml,1,1,2016-04-12T09:17:27Z,2016-05-31T23:01:51Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:43:52Z,2016-05-31T23:01:51Z,51.921978,4.3469677,mainCarriageway,,approved
20160601010158.xml,1,2,2016-04-12T09:17:27Z,2016-05-31T23:01:51Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:43:52Z,2016-05-31T23:01:51Z,51.921978,4.3469677,mainCarriageway,,approved
20160601010158.xml,1,3,2016-04-12T09:17:27Z,2016-05-31T23:01:51Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:43:52Z,2016-05-31T23:01:51Z,51.921978,4.3469677,mainCarriageway,,approved
20160601010448.xml,1,1,2016-04-19T09:37:50Z,2016-05-31T23:04:37Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:36:39Z,2016-05-31T23:04:37Z,52.199738,5.3952136,mainCarriageway,,approved
20160601010448.xml,1,2,2016-04-19T09:37:50Z,2016-05-31T23:04:37Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:36:39Z,2016-05-31T23:04:37Z,52.199738,5.3952136,mainCarriageway,,approved
20160601010448.xml,1,3,2016-04-19T09:37:50Z,2016-05-31T23:04:37Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:36:39Z,2016-05-31T23:04:37Z,52.199738,5.3952136,mainCarriageway,,approved
20160601010448.xml,1,4,2016-04-19T09:37:50Z,2016-05-31T23:04:37Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:36:39Z,2016-05-31T23:04:37Z,52.174717,5.4275813,parallelCarriageway,,approved
20160601010505.xml,1,1,2016-05-05T10:01:50Z,2016-05-31T20:45:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-05-31T20:45:13Z,,51.788513,5.6547008,mainCarriageway,,implemented
20160601010505.xml,1,2,2016-05-05T10:01:50Z,2016-05-31T20:45:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-05-31T20:45:13Z,,51.788513,5.6547008,mainCarriageway,,implemented
20160601010505.xml,1,3,2016-05-05T10:01:50Z,2016-05-31T20:45:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-05-31T20:45:13Z,,51.788513,5.6547008,mainCarriageway,,implemented
20160601010505.xml,2,1,2016-05-10T13:40:39Z,2016-05-31T22:21:00Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:20:59Z,,52.06734,5.067403,connectingCarriageway,,implemented
20160601010505.xml,2,2,2016-05-10T13:40:39Z,2016-05-31T22:21:00Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:20:59Z,,52.06734,5.067403,connectingCarriageway,,implemented
20160601010505.xml,2,3,2016-05-10T13:40:39Z,2016-05-31T22:21:00Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:20:59Z,,52.06734,5.067403,connectingCarriageway,,implemented
20160601010556.xml,1,1,2016-04-19T09:40:50Z,2016-05-31T23:05:45Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:05:45Z,2016-06-01T03:00:00Z,52.205437,5.3834014,mainCarriageway,,implemented
20160601010556.xml,1,2,2016-04-19T09:40:50Z,2016-05-31T23:05:45Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:05:45Z,2016-06-01T03:00:00Z,52.205437,5.3834014,mainCarriageway,,implemented
20160601010556.xml,1,3,2016-04-19T09:40:50Z,2016-05-31T23:05:45Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:05:45Z,2016-06-01T03:00:00Z,52.205437,5.3834014,mainCarriageway,,implemented
20160601010623.xml,1,1,2016-04-13T07:29:11Z,2016-05-31T23:06:12Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:06:12Z,2016-06-01T00:00:00Z,51.925163,4.361184,mainCarriageway,,implemented
20160601010623.xml,1,2,2016-04-13T07:29:11Z,2016-05-31T23:06:12Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:06:12Z,2016-06-01T00:00:00Z,51.925163,4.361184,mainCarriageway,,implemented
20160601010623.xml,1,3,2016-04-13T07:29:11Z,2016-05-31T23:06:12Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:06:12Z,2016-06-01T00:00:00Z,51.925163,4.361184,mainCarriageway,,implemented
20160601010719.xml,1,1,2016-05-10T13:40:39Z,2016-05-31T23:07:10Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:20:59Z,2016-05-31T23:07:10Z,52.06734,5.067403,connectingCarriageway,,approved
20160601010719.xml,1,2,2016-05-10T13:40:39Z,2016-05-31T23:07:10Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:20:59Z,2016-05-31T23:07:10Z,52.06734,5.067403,connectingCarriageway,,approved
20160601010719.xml,1,3,2016-05-10T13:40:39Z,2016-05-31T23:07:10Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:20:59Z,2016-05-31T23:07:10Z,52.06734,5.067403,connectingCarriageway,,approved
20160601010736.xml,1,1,2016-05-31T22:58:18Z,2016-05-31T23:07:27Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:58:16Z,2016-05-31T23:07:27Z,51.921978,4.3469677,mainCarriageway,,approved
20160601010736.xml,1,2,2016-05-31T22:58:18Z,2016-05-31T23:07:27Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:58:16Z,2016-05-31T23:07:27Z,51.921978,4.3469677,mainCarriageway,,approved
20160601010736.xml,1,3,2016-05-31T22:58:18Z,2016-05-31T23:07:27Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:58:16Z,2016-05-31T23:07:27Z,51.921978,4.3469677,mainCarriageway,,approved
20160601011614.xml,1,1,2016-04-13T07:29:11Z,2016-05-31T23:16:02Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:06:12Z,2016-05-31T23:16:02Z,51.925163,4.361184,mainCarriageway,,approved
20160601011614.xml,1,2,2016-04-13T07:29:11Z,2016-05-31T23:16:02Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:06:12Z,2016-05-31T23:16:02Z,51.925163,4.361184,mainCarriageway,,approved
20160601011614.xml,1,3,2016-04-13T07:29:11Z,2016-05-31T23:16:02Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:06:12Z,2016-05-31T23:16:02Z,51.925163,4.361184,mainCarriageway,,approved
20160601011644.xml,1,1,2016-05-27T06:39:33Z,2016-05-31T23:16:32Z,probable,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T20:08:31Z,2016-05-31T23:16:32Z,52.30485,4.9619155,mainCarriageway,,approved
20160601011644.xml,1,2,2016-05-27T06:39:33Z,2016-05-31T23:16:32Z,probable,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T20:08:31Z,2016-05-31T23:16:32Z,52.30485,4.9619155,mainCarriageway,,approved
20160601011644.xml,1,3,2016-05-27T06:39:33Z,2016-05-31T23:16:32Z,probable,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T20:08:31Z,2016-05-31T23:16:32Z,52.30485,4.9619155,mainCarriageway,,approved
20160601011644.xml,1,4,2016-05-27T06:39:33Z,2016-05-31T23:16:32Z,probable,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T20:08:31Z,2016-05-31T23:16:32Z,52.30485,4.9619155,mainCarriageway,,
20160601011644.xml,1,5,2016-05-27T06:39:33Z,2016-05-31T23:16:32Z,probable,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T20:08:31Z,2016-05-31T23:16:32Z,52.324356,5.0047064,mainCarriageway,,approved
20160601011718.xml,1,1,2016-05-10T14:09:39Z,2016-05-31T23:17:08Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:17:08Z,2016-06-01T03:00:00Z,52.141277,5.0046844,mainCarriageway,,implemented
20160601011718.xml,1,2,2016-05-10T14:09:39Z,2016-05-31T23:17:08Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:17:08Z,2016-06-01T03:00:00Z,52.141277,5.0046844,mainCarriageway,,implemented
20160601011718.xml,1,3,2016-05-10T14:09:39Z,2016-05-31T23:17:08Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T23:17:08Z,2016-06-01T03:00:00Z,52.141277,5.0046844,mainCarriageway,,implemented
20160601011834.xml,1,1,2016-05-31T22:45:20Z,2016-05-31T23:18:23Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:45:16Z,2016-05-31T23:18:22Z,51.999676,4.3881097,entrySlipRoad,,approved
20160601011834.xml,1,2,2016-05-31T22:45:20Z,2016-05-31T23:18:23Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:45:16Z,2016-05-31T23:18:22Z,51.999676,4.3881097,entrySlipRoad,,approved
20160601011834.xml,1,3,2016-05-31T22:45:20Z,2016-05-31T23:18:23Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:45:16Z,2016-05-31T23:18:22Z,51.999676,4.3881097,entrySlipRoad,,approved
20160601012224.xml,1,1,2016-04-13T07:31:15Z,2016-05-31T23:22:08Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:22:06Z,2016-06-01T02:00:00Z,51.925163,4.361184,mainCarriageway,,implemented
20160601012224.xml,1,2,2016-04-13T07:31:15Z,2016-05-31T23:22:08Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:22:06Z,2016-06-01T02:00:00Z,51.925163,4.361184,mainCarriageway,,implemented
20160601012224.xml,1,3,2016-04-13T07:31:15Z,2016-05-31T23:22:08Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:22:06Z,2016-06-01T02:00:00Z,51.925163,4.361184,mainCarriageway,,implemented
20160601012634.xml,1,1,2016-05-03T13:19:20Z,2016-05-31T23:26:18Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:29:21Z,2016-05-31T23:26:18Z,53.163364,6.592948,entrySlipRoad,,approved
20160601012634.xml,1,2,2016-05-03T13:19:20Z,2016-05-31T23:26:18Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:29:21Z,2016-05-31T23:26:18Z,53.163364,6.592948,entrySlipRoad,,approved
20160601012634.xml,1,3,2016-05-03T13:19:20Z,2016-05-31T23:26:18Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:29:21Z,2016-05-31T23:26:18Z,53.163364,6.592948,entrySlipRoad,,approved
20160601012634.xml,1,4,2016-05-03T13:19:20Z,2016-05-31T23:26:18Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:29:21Z,2016-05-31T23:26:18Z,53.163364,6.592948,entrySlipRoad,,approved
20160601012647.xml,1,1,2016-05-03T14:42:51Z,2016-05-31T23:26:40Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:26:40Z,2016-06-01T03:00:00Z,53.14637,6.606278,mainCarriageway,,implemented
20160601012647.xml,1,2,2016-05-03T14:42:51Z,2016-05-31T23:26:40Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:26:40Z,2016-06-01T03:00:00Z,53.14637,6.606278,mainCarriageway,,implemented
20160601012647.xml,1,3,2016-05-03T14:42:51Z,2016-05-31T23:26:40Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:26:40Z,2016-06-01T03:00:00Z,53.14637,6.606278,mainCarriageway,,implemented
20160601013010.xml,1,1,2016-03-23T17:27:03Z,2016-03-29T06:11:04Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:30:00Z,2016-06-01T00:00:00Z,52.01379,4.3755064,entrySlipRoad,,approved
20160601013010.xml,1,2,2016-03-23T17:27:03Z,2016-03-29T06:11:04Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:30:00Z,2016-06-01T00:00:00Z,52.01379,4.3755064,entrySlipRoad,,approved
20160601013010.xml,1,3,2016-03-23T17:27:03Z,2016-03-29T06:11:04Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:30:00Z,2016-06-01T00:00:00Z,52.01379,4.3755064,entrySlipRoad,,approved
20160601013010.xml,1,4,2016-03-23T17:27:03Z,2016-03-29T06:11:04Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:30:00Z,2016-06-01T00:00:00Z,52.01198,4.378631,entrySlipRoad,,approved
20160601013349.xml,1,1,2016-03-23T17:27:03Z,2016-05-31T23:33:37Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:33:36Z,2016-06-01T00:00:00Z,52.01379,4.3755064,entrySlipRoad,,implemented
20160601013349.xml,1,2,2016-03-23T17:27:03Z,2016-05-31T23:33:37Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:33:36Z,2016-06-01T00:00:00Z,52.01379,4.3755064,entrySlipRoad,,implemented
20160601013349.xml,1,3,2016-03-23T17:27:03Z,2016-05-31T23:33:37Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:33:36Z,2016-06-01T00:00:00Z,52.01379,4.3755064,entrySlipRoad,,implemented
20160601013349.xml,1,4,2016-03-23T17:27:03Z,2016-05-31T23:33:37Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T23:33:36Z,2016-06-01T00:00:00Z,52.01198,4.378631,entrySlipRoad,,implemented
20160601013509.xml,1,1,2016-03-23T16:48:11Z,2016-05-31T22:56:01Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:56:01Z,,52.012253,4.3770185,mainCarriageway,,implemented
20160601013509.xml,1,2,2016-03-23T16:48:11Z,2016-05-31T22:56:01Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:56:01Z,,52.012253,4.3770185,mainCarriageway,,implemented
20160601013509.xml,1,3,2016-03-23T16:48:11Z,2016-05-31T22:56:01Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:56:01Z,,52.012253,4.3770185,mainCarriageway,,implemented
20160601013509.xml,1,4,2016-03-23T16:48:11Z,2016-05-31T22:56:01Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T22:56:01Z,,52.009438,4.380321,mainCarriageway,,implemented
20160601013509.xml,2,1,2016-05-09T12:53:54Z,2016-05-31T22:48:34Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-05-31T22:48:34Z,,51.833984,4.734399,mainCarriageway,,implemented
20160601013509.xml,2,2,2016-05-09T12:53:54Z,2016-05-31T22:48:34Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-05-31T22:48:34Z,,51.833984,4.734399,mainCarriageway,,implemented
20160601013509.xml,2,3,2016-05-09T12:53:54Z,2016-05-31T22:48:34Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-05-31T22:48:34Z,,51.833984,4.734399,mainCarriageway,,implemented
20160601013757.xml,1,1,2016-05-11T06:47:18Z,2016-05-31T23:37:46Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-05-31T22:31:53Z,2016-05-31T23:37:46Z,51.4061,5.558595,mainCarriageway,,approved
20160601013757.xml,1,2,2016-05-11T06:47:18Z,2016-05-31T23:37:46Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-05-31T22:31:53Z,2016-05-31T23:37:46Z,51.4061,5.558595,mainCarriageway,,approved
20160601013757.xml,1,3,2016-05-11T06:47:18Z,2016-05-31T23:37:46Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-05-31T22:31:53Z,2016-05-31T23:37:46Z,51.4061,5.558595,mainCarriageway,,approved
20160601013837.xml,1,1,2016-05-11T10:55:21Z,2016-05-31T23:38:29Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:27Z,2016-05-31T23:38:29Z,51.08662,5.8327866,mainCarriageway,,approved
20160601013837.xml,1,2,2016-05-11T10:55:21Z,2016-05-31T23:38:29Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:27Z,2016-05-31T23:38:29Z,51.08662,5.8327866,mainCarriageway,,approved
20160601013837.xml,1,3,2016-05-11T10:55:21Z,2016-05-31T23:38:29Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-31T23:00:27Z,2016-05-31T23:38:29Z,51.08662,5.8327866,mainCarriageway,,approved
20160601013928.xml,1,1,2016-05-11T11:44:46Z,2016-05-31T23:39:19Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T19:00:48Z,2016-05-31T23:39:19Z,53.170433,6.8918853,mainCarriageway,,approved
20160601013928.xml,1,2,2016-05-11T11:44:46Z,2016-05-31T23:39:19Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T19:00:48Z,2016-05-31T23:39:19Z,53.170433,6.8918853,mainCarriageway,,approved
20160601013928.xml,1,3,2016-05-11T11:44:46Z,2016-05-31T23:39:19Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T19:00:48Z,2016-05-31T23:39:19Z,53.170433,6.8918853,mainCarriageway,,approved
