date_start,date_end,week_day_start,week_day_end,roadID,probabilityOfOccurrence,operatorActionStatus,sourceName
2016-07-08-21,2016-07-09-04,Friday,Saturday,218,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-21,2016-07-09-04,Friday,Saturday,297,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-21,2016-07-09-05,Friday,Saturday,275,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-21,2016-07-09-05,Friday,Saturday,276,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-21,2016-07-09-05,Friday,Saturday,60,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-21,2016-07-09-05,Friday,Saturday,63,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-21,2016-07-09-05,Friday,Saturday,62,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-22,2016-07-09-00,Friday,Saturday,529,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-08-22,2016-07-09-00,Friday,Saturday,529,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-08-22,2016-07-09-00,Friday,Saturday,530,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-08-22,2016-07-09-01,Friday,Saturday,306,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-22,2016-07-09-01,Friday,Saturday,306,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-22,2016-07-09-01,Friday,Saturday,449,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-08-22,2016-07-09-03,Friday,Saturday,529,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-08-22,2016-07-09-03,Friday,Saturday,529,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-08-22,2016-07-09-03,Friday,Saturday,750,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-08-22,2016-07-09-04,Friday,Saturday,225,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-00,2016-07-09-01,Saturday,Saturday,538,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-00,2016-07-09-01,Saturday,Saturday,538,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-00,2016-07-09-01,Saturday,Saturday,539,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-00,2016-07-09-03,Saturday,Saturday,538,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-00,2016-07-09-03,Saturday,Saturday,538,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-00,2016-07-09-03,Saturday,Saturday,751,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-01,2016-07-09-02,Saturday,Saturday,534,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-01,2016-07-09-02,Saturday,Saturday,534,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-01,2016-07-09-02,Saturday,Saturday,535,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-01,2016-07-09-03,Saturday,Saturday,534,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-01,2016-07-09-03,Saturday,Saturday,534,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-01,2016-07-09-03,Saturday,Saturday,752,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-02,2016-07-09-02,Saturday,Saturday,173,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-02,2016-07-09-02,Saturday,Saturday,173,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-02,2016-07-09-03,Saturday,Saturday,173,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-02,2016-07-09-03,Saturday,Saturday,173,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-09-02,2016-07-09-03,Saturday,Saturday,570,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-02,2016-07-09-04,Saturday,Saturday,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-20,2016-07-10-03,Saturday,Sunday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-20,2016-07-10-03,Saturday,Sunday,411,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-00,Saturday,Sunday,652,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-00,Saturday,Sunday,652,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-00,Saturday,Sunday,590,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-00,Saturday,Sunday,587,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-00,Saturday,Sunday,587,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-00,Saturday,Sunday,595,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,587,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,587,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,590,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,652,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,652,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,590,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,587,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,587,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-21,2016-07-10-03,Saturday,Sunday,753,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-22,2016-07-09-22,Saturday,Saturday,588,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-22,2016-07-09-22,Saturday,Saturday,589,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-22,2016-07-10-01,Saturday,Sunday,588,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-22,2016-07-10-01,Saturday,Sunday,589,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-22,2016-07-10-01,Saturday,Sunday,588,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-09-22,2016-07-10-01,Saturday,Sunday,754,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-10-20,2016-07-11-02,Sunday,Monday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-10-20,2016-07-11-02,Sunday,Monday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-10-20,2016-07-11-02,Sunday,Monday,410,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-04,2016-07-11-12,Monday,Monday,196,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-08,2016-07-11-13,Monday,Monday,455,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-09,2016-07-11-12,Monday,Monday,755,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-10,2016-07-11-10,Monday,Monday,70,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-10,2016-07-11-15,Monday,Monday,70,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-17,2016-07-11-19,Monday,Monday,756,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-17,2016-07-11-21,Monday,Monday,756,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-19,Monday,Monday,757,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-19,Monday,Monday,437,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-19,Monday,Monday,437,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-19,Monday,Monday,228,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-20,Monday,Monday,47,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-21,Monday,Monday,702,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-21,Monday,Monday,702,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-21,Monday,Monday,702,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-21,Monday,Monday,702,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-21,Monday,Monday,47,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-21,Monday,Monday,228,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-22,Monday,Monday,757,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-18,2016-07-11-22,Monday,Monday,702,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-11-22,Monday,Monday,702,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-12-00,Monday,Tuesday,437,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,2016-07-12-00,Monday,Tuesday,437,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,,Monday,,702,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-18,,Monday,,702,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-19,2016-07-11-19,Monday,Monday,724,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-19,2016-07-11-20,Monday,Monday,620,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-19,2016-07-11-23,Monday,Monday,724,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-19,2016-07-11-23,Monday,Monday,620,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-19,2016-07-12-00,Monday,Tuesday,437,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-19,2016-07-12-00,Monday,Tuesday,437,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-20,2016-07-11-20,Monday,Monday,570,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-21,Monday,Monday,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-21,Monday,Monday,703,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-20,2016-07-11-22,Monday,Monday,561,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-22,Monday,Monday,508,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-22,Monday,Monday,561,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-22,Monday,Monday,282,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-23,Monday,Monday,561,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-23,Monday,Monday,508,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-23,Monday,Monday,561,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-11-23,Monday,Monday,758,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-00,Monday,Tuesday,308,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,570,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,570,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,612,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,570,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,642,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,570,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-02,Monday,Tuesday,644,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-03,Monday,Tuesday,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-03,Monday,Tuesday,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-03,Monday,Tuesday,703,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-20,2016-07-12-03,Monday,Tuesday,570,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-03,Monday,Tuesday,570,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-03,Monday,Tuesday,644,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-04,Monday,Tuesday,308,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,2016-07-12-04,Monday,Tuesday,570,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,,Monday,,308,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,,Monday,,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,,Monday,,570,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,,Monday,,644,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-20,,Monday,,570,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-11-21,Monday,Monday,762,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,762,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,763,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,763,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,762,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,762,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,763,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,763,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-21,Monday,Monday,762,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-11-23,Monday,Monday,561,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-11-23,Monday,Monday,508,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-11-23,Monday,Monday,561,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-11-23,Monday,Monday,282,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-02,Monday,Tuesday,552,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-02,Monday,Tuesday,552,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-02,Monday,Tuesday,553,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-02,Monday,Tuesday,760,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-02,Monday,Tuesday,767,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,552,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,552,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,553,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,702,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,703,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,703,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,552,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,552,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,759,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,760,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,761,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,437,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,2016-07-12-03,Monday,Tuesday,437,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,,Monday,,437,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-21,,Monday,,437,riskOf,"",WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-22,2016-07-11-23,Monday,Monday,764,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,646,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,647,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,646,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,648,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,619,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,646,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,647,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,646,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,648,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,646,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,647,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,646,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,648,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,766,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-07-11-22,2016-07-12-00,Monday,Tuesday,619,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
